customer_id,cohort,strategy,action,recovered,recovered_amount_minor,contacts,spend_minor,time_to_recover_hours,policy_violation
syn-06400,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06401,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06402,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06403,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06404,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06405,SELF_HEALER,fixed_dunning,WAIT,True,149900,0,0,6.49,False
syn-06406,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06407,SELF_HEALER,fixed_dunning,WAIT,True,79900,0,0,67.57,False
syn-06408,NUDGE_RESPONSIVE,fixed_dunning,WAIT,True,149900,0,0,68.53,False
syn-06409,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06410,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06411,SELF_HEALER,fixed_dunning,WAIT,True,149900,0,0,29.67,False
syn-06412,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06413,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06414,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06415,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,22.43,False
syn-06416,SELF_HEALER,fixed_dunning,WAIT,True,99900,0,0,31.77,False
syn-06417,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06418,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06419,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06420,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06421,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06422,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06423,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06424,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06425,TIMING_SENSITIVE,fixed_dunning,WAIT,True,49900,0,0,27.61,False
syn-06426,TIMING_SENSITIVE,fixed_dunning,WAIT,True,49900,0,0,64.43,False
syn-06427,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06428,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06429,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06430,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06431,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06432,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06433,NUDGE_RESPONSIVE,fixed_dunning,WAIT,True,79900,0,0,8.31,False
syn-06434,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06435,NUDGE_RESPONSIVE,fixed_dunning,WAIT,True,99900,0,0,61.07,False
syn-06436,SELF_HEALER,fixed_dunning,WAIT,True,99900,0,0,18.8,False
syn-06437,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06438,TIMING_SENSITIVE,fixed_dunning,WAIT,True,499900,0,0,63.68,False
syn-06439,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06440,TIMING_SENSITIVE,fixed_dunning,WAIT,True,49900,0,0,19.19,False
syn-06441,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06442,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06443,TIMING_SENSITIVE,fixed_dunning,WAIT,True,79900,0,0,27.46,False
syn-06444,FATIGUED,fixed_dunning,WAIT,False,0,0,0,,False
syn-06445,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06446,SELF_HEALER,fixed_dunning,WAIT,True,99900,0,0,24.89,False
syn-06447,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06448,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06449,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06450,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06451,FATIGUED,fixed_dunning,WAIT,True,99900,0,0,42.56,False
syn-06452,TIMING_SENSITIVE,fixed_dunning,WAIT,True,499900,0,0,56.29,False
syn-06453,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06454,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06455,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06456,SELF_HEALER,fixed_dunning,WAIT,True,249900,0,0,32.61,False
syn-06457,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06458,TIMING_SENSITIVE,fixed_dunning,WAIT,True,79900,0,0,38.55,False
syn-06459,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06460,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06461,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06462,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06463,SELF_HEALER,fixed_dunning,WAIT,True,99900,0,0,12.46,False
syn-06464,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06465,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06466,FATIGUED,fixed_dunning,WAIT,False,0,0,0,,False
syn-06467,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06468,SELF_HEALER,fixed_dunning,WAIT,True,149900,0,0,2.7,False
syn-06469,SELF_HEALER,fixed_dunning,WAIT,True,149900,0,0,23.79,False
syn-06470,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,52.14,False
syn-06471,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06472,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06473,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06474,TIMING_SENSITIVE,fixed_dunning,WAIT,True,99900,0,0,41.41,False
syn-06475,TIMING_SENSITIVE,fixed_dunning,WAIT,True,499900,0,0,20.94,False
syn-06476,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,27.47,False
syn-06477,SELF_HEALER,fixed_dunning,WAIT,True,149900,0,0,69.08,False
syn-06478,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06479,TIMING_SENSITIVE,fixed_dunning,WAIT,True,249900,0,0,61.32,False
syn-06480,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06481,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06482,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06483,FATIGUED,fixed_dunning,STOP,True,99900,0,0,12.24,False
syn-06484,FATIGUED,fixed_dunning,STOP,True,99900,0,0,8.67,False
syn-06485,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06486,SELF_HEALER,fixed_dunning,WAIT,True,79900,0,0,55.87,False
syn-06487,SELF_HEALER,fixed_dunning,WAIT,True,79900,0,0,28.15,False
syn-06488,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06489,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06490,TIMING_SENSITIVE,fixed_dunning,WAIT,True,249900,0,0,50.44,False
syn-06491,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06492,FATIGUED,fixed_dunning,WAIT,False,0,0,0,,False
syn-06493,TIMING_SENSITIVE,fixed_dunning,WAIT,True,99900,0,0,20.94,False
syn-06494,SELF_HEALER,fixed_dunning,WAIT,True,149900,0,0,3.53,False
syn-06495,FATIGUED,fixed_dunning,WAIT,False,0,0,0,,False
syn-06496,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06497,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06498,INSTRUMENT_BROKEN,fixed_dunning,WAIT,True,249900,0,0,42.29,False
syn-06499,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06500,SELF_HEALER,fixed_dunning,WAIT,True,249900,0,0,37.22,False
syn-06501,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,71.31,False
syn-06502,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06503,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06504,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,43.61,False
syn-06505,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06506,FATIGUED,fixed_dunning,WAIT,False,0,0,0,,False
syn-06507,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06508,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06509,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06510,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06511,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06512,SELF_HEALER,fixed_dunning,WAIT,True,79900,0,0,3.28,False
syn-06513,TIMING_SENSITIVE,fixed_dunning,WAIT,True,149900,0,0,49.27,False
syn-06514,TIMING_SENSITIVE,fixed_dunning,WAIT,True,49900,0,0,5.93,False
syn-06515,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06516,SELF_HEALER,fixed_dunning,WAIT,True,499900,0,0,57.65,False
syn-06517,SELF_HEALER,fixed_dunning,WAIT,True,499900,0,0,53.18,False
syn-06518,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06519,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06520,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06521,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06522,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06523,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06524,TIMING_SENSITIVE,fixed_dunning,WAIT,True,249900,0,0,16.35,False
syn-06525,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06526,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06527,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06528,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06529,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06530,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06531,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06532,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06533,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06534,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06535,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06536,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06537,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06538,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06539,SELF_HEALER,fixed_dunning,WAIT,True,99900,0,0,59.51,False
syn-06540,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06541,SELF_HEALER,fixed_dunning,WAIT,True,499900,0,0,31.65,False
syn-06542,TIMING_SENSITIVE,fixed_dunning,WAIT,True,79900,0,0,36.26,False
syn-06543,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06544,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06545,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06546,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06547,FATIGUED,fixed_dunning,WAIT,False,0,0,0,,False
syn-06548,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06549,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06550,SELF_HEALER,fixed_dunning,WAIT,True,99900,0,0,58.25,False
syn-06551,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06552,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06553,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06554,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06555,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06556,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06557,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06558,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06559,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06560,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06561,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06562,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06563,TIMING_SENSITIVE,fixed_dunning,WAIT,True,249900,0,0,16.92,False
syn-06564,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06565,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06566,TIMING_SENSITIVE,fixed_dunning,WAIT,True,99900,0,0,27.76,False
syn-06567,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06568,SELF_HEALER,fixed_dunning,WAIT,True,79900,0,0,11.91,False
syn-06569,SELF_HEALER,fixed_dunning,WAIT,True,149900,0,0,61.04,False
syn-06570,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06571,SELF_HEALER,fixed_dunning,WAIT,True,249900,0,0,64.09,False
syn-06572,SELF_HEALER,fixed_dunning,WAIT,True,79900,0,0,48.03,False
syn-06573,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06574,TIMING_SENSITIVE,fixed_dunning,WAIT,True,249900,0,0,15.4,False
syn-06575,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06576,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06577,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,16.56,False
syn-06578,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06579,SELF_HEALER,fixed_dunning,WAIT,True,99900,0,0,69.73,False
syn-06580,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06581,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06582,NUDGE_RESPONSIVE,fixed_dunning,WAIT,True,49900,0,0,54.36,False
syn-06583,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06584,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06585,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06586,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,62.08,False
syn-06587,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06588,FATIGUED,fixed_dunning,WAIT,False,0,0,0,,False
syn-06589,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06590,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06591,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06592,TIMING_SENSITIVE,fixed_dunning,WAIT,True,79900,0,0,14.26,False
syn-06593,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06594,SELF_HEALER,fixed_dunning,WAIT,True,249900,0,0,48.24,False
syn-06595,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06596,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06597,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06598,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06599,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06600,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06601,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06602,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06603,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06604,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06605,SELF_HEALER,fixed_dunning,WAIT,True,99900,0,0,66.32,False
syn-06606,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06607,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06608,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06609,TIMING_SENSITIVE,fixed_dunning,WAIT,True,149900,0,0,29.11,False
syn-06610,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06611,NUDGE_RESPONSIVE,fixed_dunning,WAIT,True,79900,0,0,11.07,False
syn-06612,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06613,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06614,TIMING_SENSITIVE,fixed_dunning,WAIT,True,99900,0,0,34.72,False
syn-06615,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,59.95,False
syn-06616,SELF_HEALER,fixed_dunning,WAIT,True,99900,0,0,21.32,False
syn-06617,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06618,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06619,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06620,NUDGE_RESPONSIVE,fixed_dunning,WAIT,True,79900,0,0,31.12,False
syn-06621,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06622,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06623,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06624,SELF_HEALER,fixed_dunning,WAIT,True,79900,0,0,48.42,False
syn-06625,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06626,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06627,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06628,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06629,SELF_HEALER,fixed_dunning,WAIT,True,149900,0,0,36.1,False
syn-06630,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06631,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06632,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06633,SELF_HEALER,fixed_dunning,WAIT,True,499900,0,0,62.52,False
syn-06634,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06635,FATIGUED,fixed_dunning,WAIT,False,0,0,0,,False
syn-06636,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06637,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06638,SELF_HEALER,fixed_dunning,WAIT,True,499900,0,0,53.53,False
syn-06639,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06640,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06641,SELF_HEALER,fixed_dunning,WAIT,True,99900,0,0,36.79,False
syn-06642,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06643,TIMING_SENSITIVE,fixed_dunning,WAIT,True,249900,0,0,37.61,False
syn-06644,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06645,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06646,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06647,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06648,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06649,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06650,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06651,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06652,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06653,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06654,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,30.89,False
syn-06655,SELF_HEALER,fixed_dunning,WAIT,True,249900,0,0,56.74,False
syn-06656,TIMING_SENSITIVE,fixed_dunning,WAIT,True,249900,0,0,53.9,False
syn-06657,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06658,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06659,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06660,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06661,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06662,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06663,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06664,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06665,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06666,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06667,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06668,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06669,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06670,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06671,SELF_HEALER,fixed_dunning,WAIT,True,499900,0,0,27.88,False
syn-06672,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06673,TIMING_SENSITIVE,fixed_dunning,WAIT,True,99900,0,0,59.47,False
syn-06674,SELF_HEALER,fixed_dunning,WAIT,True,149900,0,0,68.96,False
syn-06675,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06676,TIMING_SENSITIVE,fixed_dunning,WAIT,True,149900,0,0,56.09,False
syn-06677,TIMING_SENSITIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06678,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06679,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06680,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06681,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,13.97,False
syn-06682,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06683,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06684,UNRECOVERABLE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06685,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06686,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06687,SELF_HEALER,fixed_dunning,WAIT,True,149900,0,0,9.13,False
syn-06688,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06689,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06690,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,68.46,False
syn-06691,SELF_HEALER,fixed_dunning,WAIT,True,79900,0,0,9.35,False
syn-06692,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,2.6,False
syn-06693,TIMING_SENSITIVE,fixed_dunning,WAIT,True,149900,0,0,71.28,False
syn-06694,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06695,SELF_HEALER,fixed_dunning,WAIT,True,49900,0,0,64.03,False
syn-06696,TIMING_SENSITIVE,fixed_dunning,WAIT,True,99900,0,0,6.73,False
syn-06697,FATIGUED,fixed_dunning,WAIT,False,0,0,0,,False
syn-06698,SELF_HEALER,fixed_dunning,WAIT,True,149900,0,0,53.78,False
syn-06699,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06700,SELF_HEALER,fixed_dunning,WAIT,True,249900,0,0,33.06,False
syn-06701,SELF_HEALER,fixed_dunning,WAIT,True,499900,0,0,69.3,False
syn-06702,SELF_HEALER,fixed_dunning,WAIT,True,499900,0,0,40.65,False
syn-06703,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06704,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06705,TIMING_SENSITIVE,fixed_dunning,WAIT,True,149900,0,0,20.92,False
syn-06706,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06707,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06708,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06709,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06710,SELF_HEALER,fixed_dunning,WAIT,True,249900,0,0,65.59,False
syn-06711,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06712,TIMING_SENSITIVE,fixed_dunning,WAIT,True,149900,0,0,62.26,False
syn-06713,TIMING_SENSITIVE,fixed_dunning,WAIT,True,499900,0,0,63.08,False
syn-06714,SELF_HEALER,fixed_dunning,WAIT,False,0,0,0,,False
syn-06715,INSTRUMENT_BROKEN,fixed_dunning,WAIT,False,0,0,0,,False
syn-06716,NUDGE_RESPONSIVE,fixed_dunning,WAIT,False,0,0,0,,False
syn-06717,FATIGUED,fixed_dunning,STOP,False,0,0,0,,False
syn-06718,INSTRUMENT_BROKEN,fixed_dunning,WAIT,True,99900,0,0,23.9,False
syn-06719,SELF_HEALER,fixed_dunning,WAIT,True,99900,0,0,60.7,False
syn-06720,SELF_HEALER,fixed_dunning,WAIT,True,249900,0,0,33.21,False
